P1.CD4	P4.CD4	P5.CD4	P6.CD4	P7.CD4	C3.CD4	C4.CD4	C5.CD4	C6.CD4	C7.CD4	C8.CD4	P8.CD4	P9.CD4	P10.CD4	P11.CD4	P16.CD4	P12.CD4	P15.CD4	P13.CD4	P14.CD4	P17.CD4	C10.CD4	C11.CD4	C9.CD4	P18.CD4	P19.CD4	P20.CD4	P21.CD4	P22.CD4	P31.CD4	P30.CD4	C14.CD4	C15.CD4	C12.CD4	C16.CD4	C13.CD4	P24.CD4	P37.CD4	P27.CD4	P29.CD4	P28.CD4	P25.CD4	P34.CD4	P33.CD4	P32.CD4	P36.CD4	P39.CD4	P40.CD4	P38.CD4	P35.CD4	P26.CD4	P23.CD4	P41.CD4	P45.CD4	C17.CD4	P44.CD4	C19.CD4	P42.CD4	C18.CD4	C007G.CD4	C013G.CD4	C014G.CD4	P46.CD4	C22.CD4	C23.CD4	C24.CD4	C25.CD4	C26.CD4	C21.CD4	P47.CD4	P48.CD4	P49.CD4	P52.CD4	P53.CD4	WHT7559.CD4	WHT7645.CD4
FIRRE	141.781359851068	50.7253316450002	175.838501941425	134.475762108414	83.4350226231501	118.161722734085	93.9345457991739	137.050163105036	56.4915898598354	45.8705285929644	119.623054108133	112.452155977078	98.3572071230925	45.5404144419291	91.9671428570507	112.673681150898	153.330723383891	101.404296586251	52.5415264390445	103.903576540776	81.9554538436244	120.606921304545	69.8951438991408	59.269147905132	66.1908583441567	86.8449119076006	98.4672435352664	135.546574896894	60.1479236550622	128.975277523	177.57668363145	109.654679751578	100.870605420529	124.016424025988	129.35677591082	112.100297142616	158.506204060079	91.5261693208329	121.87502073758	132.15695592607	157.658333681949	165.4301750835	81.2183130342742	107.261798374614	127.739838912987	68.405342200687	114.609681287017	86.683734743879	120.371259164065	121.156633568681	176.440815085476	150.809964629676	181.692848758726	110.637211376864	61.5003751136894	87.6412880674624	109.024010983695	107.019660731861	114.821301941071	86.5085810346163	71.0899937153912	98.763185104994	113.847657695336	111.986322032243	69.0135431405256	127.593936974871	54.5167908718888	127.709728587081	109.464029649909	73.6724000698008	80.2357582592772	69.9740472955631	66.4385870990458	74.7519400657744	136.39591867957	128.819957037405
FLNA	41912.2260347032	34529.9813936851	28439.4066954194	24311.646991403	18468.5881523609	27857.7419861302	16363.0862572881	38854.2553072673	56835.2127205243	27342.0744316743	19806.8642866753	64721.1396832484	61438.890754581	202567.157450218	66208.8085515316	210155.103985269	13027.8948230109	55368.9699665818	40593.17486222	46209.6958861627	129453.591145412	140874.523851261	98385.3952661465	118509.49810657	117482.12068859	144098.857759094	109787.502066518	131605.729519385	100838.023476227	49623.2037409274	36350.0322083748	55762.3623034169	44843.4203287854	39025.8444575088	50371.3879623434	48245.9212358757	33827.0768331631	42787.3657988384	47987.0812245693	30138.4788408209	45031.136416988	29357.9752933396	52710.3839916075	56906.9513250668	46737.6923303234	52623.7901350042	38397.2275618013	40379.6127135532	59559.6745839987	41227.9756598359	27746.7492756309	37817.0690899953	39279.2023993341	37978.6230228962	57157.9708908299	78811.6748303547	77373.665761403	51820.3356003772	44987.4145197909	75540.7363481414	73439.4138044112	84590.800597699	114582.563080559	106971.527875095	96887.1917232063	89617.1310133665	89021.840299256	81799.410451063	84434.3643372086	82337.508086836	79952.1508455613	71535.7949411402	82207.4897827137	101079.218419395	43780.9330033038	62126.5603458587
FMR1	643.553373687206	1442.0546870719	1774.23217666554	1314.78101051177	1273.03649803502	1209.00277798366	1290.17583465115	1822.90319594507	1724.5186667518	1601.45118959903	1785.12487785727	3510.27616727282	2863.30920587477	904.311522560125	1956.77663536761	1117.22702365111	7520.7134771698	3002.42128205917	3313.172609389	3251.53986476421	1353.86353658393	1162.09533963546	1340.39042424357	1289.06864485211	1837.57652738891	1488.72204224557	1743.52556851287	1254.86999375389	1675.87973631586	2138.26841211084	2538.38972536611	2607.00863906632	2120.74055972576	2130.61422829937	2004.46720849853	1824.45628606159	2576.58564508162	2192.56467255456	2151.62080848835	2612.36615912744	1499.85049798414	2689.75987175976	1951.73825702161	2252.30971170615	2092.05606465613	1983.43634274332	2525.36660635704	2248.00581786706	1653.91494275718	2586.03336652577	2198.52124370559	2278.44767622167	1951.30460094446	2817.36514443381	1920.95295624642	1984.27361432426	1490.83441805563	2362.74979175914	2236.44020335575	2033.17885331877	1919.38926868571	1802.19247372712	1314.28131956971	1670.76765919563	2289.5393766103	1517.88041083393	1706.23953065073	1714.80629120881	1518.22776238089	1905.98838732568	1862.0732433486	1855.65579637201	2270.42070540155	2284.68108282013	3294.4308178126	3508.63247263356
FMR1-IT1	18.1271885344296	59.4012130369482	108.283970833345	41.9207768529719	32.8898661656806	50.6483593764714	73.0889817352756	79.56106521629	57.581264658217	89.4813069998554	76.6018609475501	146.636923086274	131.49987823138	68.9101020707961	74.9468010620412	52.9998462019782	217.215397671026	159.677829322278	50.1469101619809	122.15592003422	30.8094171410878	38.3059690159599	30.7157013332929	24.2800489997507	60.9398695359629	28.2954217741462	47.3287898310278	55.5506957347042	44.7744996441111	155.006988103022	179.737845011243	144.117125660914	149.431868756218	127.958774064217	108.948510888906	125.349839674518	134.326080786699	141.457005634985	127.386520407492	161.251138272811	87.4837474363286	171.000393211781	133.577476033404	117.493993687139	126.490430990745	121.491951098695	123.394594213288	107.413778369096	160.951622893513	176.769661010807	108.405294619163	166.364338210469	87.0561591892526	122.021538451307	92.6290283357052	93.6790258179375	66.3292501062239	230.786545103947	141.204579335204	63.8906813239228	73.0848935969755	85.8888401461857	112.405378297805	77.2473438877898	116.534747590616	90.1883597252927	81.5759216622356	84.8125571335228	116.366248131815	89.8606697020215	117.176219945751	110.221724692322	171.775307591271	119.174564901765	138.890036810552	133.243869636618
FOXO4	1474.48506176979	1320.90167341428	1247.96355329871	958.940711387202	1181.63895311045	1041.89312158528	858.66591941723	1272.92760834697	1575.49926796986	930.413199258424	898.359077867655	654.082157708251	768.217700707884	2064.83476480688	1171.01689670587	1980.74092954217	535.782322214817	784.575713146515	990.018779105322	599.798882635881	1487.8938387362	1849.80989292892	1569.6532081841	1598.30864324782	1537.61203218662	1678.55810989386	1587.63056587755	1632.54241653274	1426.34968226321	672.459937993386	544.092415409977	744.392621505578	791.300079414913	695.670921053346	704.637178083346	716.854379186119	693.291843087549	921.978257282457	723.764073975846	484.841069062381	864.822198127986	688.907054245307	874.939991503091	765.881748075297	752.368304929139	756.328006542207	732.605119868749	668.836652337458	822.041809829746	773.144027237899	705.281349092779	618.66532504901	639.674353111957	703.892019997246	648.037820051689	1213.33617375775	1061.76819537432	900.631849882569	839.061154547413	1436.92217592907	1146.91523009971	1363.83618664962	1293.00908185342	1353.1393328466	1366.39025320629	1042.86518260193	1027.81185851476	1149.48146271025	929.745642178871	1266.82604661215	1001.62828734055	1078.58493018071	810.768379167551	1044.1461121252	777.509600895467	866.854981135804
FOXP3	921.653767341476	809.896323786014	1029.29717510019	671.218512226304	782.082395544395	672.823553704522	478.644649631266	559.510998299124	742.971281587088	601.484107070045	378.128855558846	1720.43935682284	829.756122366	2489.0119336438	1184.88375500046	2638.36926879992	375.135785299452	1000.70058870291	1400.07624454805	1034.04661402203	1743.75134571582	1873.94115539033	1487.8861015727	2097.31564054863	694.706536252768	1697.8194158699	1176.64083015886	1689.11883151	1144.53040890129	594.108851071687	524.422048764453	943.255398419076	751.436533234442	530.247749456914	750.215655834331	1110.66995013917	422.172753044283	659.786382570314	978.180545111048	315.501963482903	621.545351091488	243.55522335364	572.008901015749	635.384140263449	690.584646776519	898.816583595082	489.110464980014	628.529400110109	896.353053223204	815.836420177098	289.607721897649	781.528089792007	700.288479936696	740.270941408638	1321.90888676569	1429.7735927737	999.349280099256	658.315237633605	631.956668859065	1621.49187124975	669.027566897483	985.703753143193	1486.91174389501	887.87818386751	1640.67263386668	1193.69471123334	1959.46265986569	1502.95263802304	1580.10440559769	1326.03345342142	1601.1307193863	1237.00239661107	1629.13204320267	2567.49180034866	593.092914090579	1229.5613667998
FTSJ1	2844.87947738297	1766.27515425578	1973.04540362377	1699.98358113832	1882.91488194249	1881.7348594755	2010.51326283839	1851.76566722211	1826.66588026431	1606.51198793839	1486.24958747425	1143.03417657783	1079.45166148462	2569.19635665396	1226.66165246329	2004.39125329058	581.098528142655	991.059098158408	1439.90221923008	1103.77495022999	1717.34930165194	2184.56696485992	1956.83021932232	1903.37510857409	1643.74447931126	1775.28920324854	1375.46918321694	1835.64713702129	1404.50312628229	939.627014645681	748.067846273464	996.105836717204	849.156982711409	777.061657485599	908.821509585417	1048.67198280301	834.07598109021	993.700158469005	822.73876081872	627.030131495539	918.651251654563	730.535313591368	990.25208556191	996.724601775042	948.701862494199	1059.25546119046	864.999415825725	770.960133621296	1044.67022500836	861.862945937758	849.294593260051	950.551071103701	857.179669817089	871.392055187636	995.911372585081	1464.02431484886	1384.84960038405	819.425884857313	798.365799655363	1636.26651489748	1494.00479651251	1535.06462879254	1692.501520543	1754.19485892051	1429.65958941368	1440.29345602054	1635.81909211402	1364.80598770633	1852.16413250155	1468.86234646685	1409.03548934054	1395.52369668026	1101.53811588845	1289.89584699965	1157.5648524184	1505.0486895974
FTX	275.198976355802	305.683457396303	301.339569721998	351.290780118572	373.843187857552	325.417824598783	353.102214375135	281.923293745959	159.670861595203	295.03184730343	302.23351643862	668.515241271649	629.817138143559	401.369987420011	586.833257808781	310.777629731889	687.0276087843	617.708671081535	487.128652787155	544.845279928904	350.063879598324	386.563424132716	409.978848285782	361.983153282022	447.062811932195	455.017169094427	451.477888796462	445.310326100256	579.011170265623	1645.72131245327	1765.25696404738	1170.66515554375	1520.19615664147	1368.03066239479	1125.569123178	1349.81382838495	1890.60371916418	1481.74824510418	1453.61491347292	1574.79274282223	1362.12041912257	1839.64386624462	1531.74843800381	1199.77836736988	1237.16672289615	1384.62130848567	1431.88207113319	1569.36028625844	1584.8602584614	1648.03882891581	1309.1734515156	1379.83241454443	1408.04214104845	1440.65441151908	1218.77589419201	647.692321712916	1130.41027446555	1374.89412864216	1438.4241137002	415.012217912214	572.27573081666	543.015868893009	553.378122500225	738.589338827982	688.9651676253	488.182779716272	411.187067070836	565.419456685462	465.601029704792	496.489065300054	710.125196513555	601.727576485256	594.882206655104	510.387795607756	638.86075628933	537.6045225804
FUNDC1	554.152335079931	485.774726683471	467.117645205281	420.23032503918	576.241423076539	473.204036053304	488.56736822801	566.157553782954	626.257337164073	519.202957008057	426.964953573472	219.101254099333	149.655710912529	93.219563602163	199.379521385429	75.7664244557724	184.346334533299	196.385209815088	130.544373458042	175.981669226872	146.146454263764	167.679023207368	198.655492293443	148.169743280412	184.006084792007	167.965605488462	170.995787951567	151.745827856646	142.413190947303	107.185547994364	109.082033663707	113.858792673848	136.221620524822	112.037479079386	120.244765411913	114.6971545801	137.501495325581	207.88063619612	121.135627903242	101.781040293591	102.135800881232	85.4308439720229	68.4302189548435	151.339036054778	120.666455679438	103.910252714964	117.533460072528	176.758530291936	92.874346008978	117.278392073664	80.9521602875133	92.1972674658581	113.555984356432	80.6645686687228	131.617335566132	203.013018574775	157.434194066284	104.535910193156	120.10327149213	149.098842105023	169.216040846145	153.273734869196	109.608265287819	156.542533011898	151.32109582836	123.917409272125	202.3499012243	179.208295528929	99.1651349231281	122.320603304333	178.093953172009	208.869754616627	131.875098931481	112.889254528492	135.753821379632	127.823555968615
FUNDC2	11173.0095242526	3771.20910061194	3977.06655352716	4059.69099804138	4480.86836127356	4164.10249465809	3348.03995844875	2653.53785546641	4052.22985800733	3701.75586368909	3088.33969486032	1077.86337062518	930.714332606575	2429.28858659127	1073.75010821443	1684.49521693287	891.973283466857	1213.50960418057	2015.16657857326	1367.01347188593	1953.58268662956	1812.0156391725	1657.80760494686	1574.98762247352	1751.23832583842	1840.73540122602	1399.04987484737	2178.02642187179	1304.52513732955	909.284119729876	712.294066573889	1005.18515497783	861.926258775396	757.078633686203	827.011729521845	804.306731935052	882.101134633399	1065.786753823	820.465188613883	753.572607142687	1068.31843335904	837.14512814852	927.350343117941	1065.35817672285	956.365793943283	994.753428597004	890.31753092151	896.380564420749	938.604081492031	790.497254090864	758.974424205191	851.253485601575	869.087364808049	964.473954139117	869.490391499635	1517.3957710042	1069.17496596444	826.392485385037	737.779573502256	1067.55136206513	1058.13072585503	1031.5883400623	1188.00443150419	977.96885450952	836.069599351335	966.383694375833	1096.51021390755	1006.14444846814	1264.08785071098	1058.00187945532	894.458914828012	996.33912972546	846.281183173662	984.377939718087	622.424400735609	858.942228438076
G6PD	1354.73806994911	856.472881448901	1124.56338392031	846.010417453612	837.33972115968	1239.42950262452	784.3238416409	1189.3052358256	1102.62267528668	793.121144756511	787.329640615483	1224.42918278954	1155.23955403292	3634.31528340457	1361.76097618796	3337.02315023921	182.007425398567	1046.25510273292	1299.02167771971	1015.85483131329	2301.29690184068	2776.05178715255	2161.70571621107	2530.54106166311	1722.85423970505	1856.61064976321	1464.21608511101	2269.54070537143	1523.54300268996	760.102150380006	661.902149435825	927.039138101101	826.989648859543	837.240860679666	942.061302348903	977.360667527522	730.754882943453	932.563625594977	789.830817384727	576.347338065162	998.994626360526	582.577538727817	906.889642385002	912.964477176952	951.683910358943	1035.95875348728	820.718838822827	773.563994903759	1326.64972309255	879.408182954393	565.791741297443	835.773568376537	988.432751887206	670.46539375282	882.555789697711	1622.62412455939	1649.5949917649	877.999559939233	956.50850451624	1658.58486971826	1495.62358092384	1360.23207455283	1976.65226313678	1834.18788477123	1919.36796690039	1731.73581866095	1641.93410675822	1745.78473476123	1985.65447536728	1376.56791005305	1369.5680006362	1329.89810577741	1347.31500001866	1370.16276899333	820.001051021459	829.662395398404
GAB3	830.046032574242	832.594841206937	534.159591267501	647.330536278918	487.723749911221	620.354564895116	605.547616479872	1375.92545892063	1131.74834491986	995.677351168105	692.200288074866	488.99558634051	741.589217767817	478.779735612382	422.989180458026	703.312405022205	704.693475044599	745.727270009186	664.110097857323	752.489177354439	624.584191269975	699.230123257018	711.417917912405	1037.18829351302	1418.88368397868	1492.91615997115	625.098204698836	849.915757673669	893.988531483489	751.511168991785	589.825404017374	719.445777043431	704.19483046436	793.943172262191	915.100167835492	632.736925009385	322.692768081146	533.813081810914	688.520026215625	302.313850443123	250.186404696614	234.614543590294	508.575102116956	649.920067687832	489.355944840258	369.568001858991	353.303187347982	560.446706023145	381.612795987558	316.144424388941	310.617476650539	379.780886264082	494.586283915625	309.667257721336	760.699786427723	489.037602882663	728.975156146906	492.712396847572	719.848226217908	824.145659550384	1044.96283230921	734.908855806429	662.166998625698	1049.13757971959	1379.0589594837	1024.85226821774	985.54876550769	709.837335080002	312.294867670973	547.377377478269	672.517832163253	817.978570997488	906.487503587204	967.595200451079	442.129841112284	647.466485244429
